date,open,high,low,close
2006-10-31,223.37,223.97,222.61,222.86
2006-11-01,222.9,223.63,222.8,223.56
2006-11-02,223.56,223.73,222.72,223.41
2006-11-03,223.45,224.53,223.22,224.41
2006-11-06,224.24,224.65,224.17,224.31
2006-11-07,224.31,224.63,224.01,224.07
2006-11-08,224.06,224.56,224.0,224.42
2006-11-09,224.4,225.24,224.35,224.61
2006-11-10,224.57,225.0,224.22,224.43
2006-11-13,224.65,224.76,224.06,224.02
2006-11-14,223.98,224.3,222.66,223.04
2006-11-15,223.04,223.45,222.5,222.7
2006-11-16,222.68,223.37,222.56,223.24
2006-11-17,223.22,223.38,222.7,223.07
2006-11-20,223.21,224.18,223.12,223.97
2006-11-21,223.96,224.24,223.69,223.81
2006-11-22,223.83,223.94,223.01,223.52
2006-11-23,223.83,223.9,222.34,222.76
2006-11-24,222.74,224.17,222.67,223.87
2006-11-27,224.0,225.01,223.955,225.02
2006-11-28,225.01,226.93,224.75,226.67
2006-11-29,226.65,227.06,225.72,226.5
2006-11-30,226.51,227.79,226.22,227.46
2006-12-01,227.43,228.97,227.18,228.38
2006-12-04,228.22,228.94,228.0,228.5
2006-12-05,228.5,228.5,226.345,226.81
2006-12-06,226.825,226.84,225.73,226.74
2006-12-07,226.7,226.74,225.89,225.98
2006-12-08,226.04,227.72,225.97,227.2
2006-12-11,227.07,229.0,226.94,228.84
2006-12-12,228.83,230.28,228.79,230.03
2006-12-13,230.03,231.325,230.03,230.98
2006-12-14,230.96,231.33,230.7,231.065
2006-12-15,231.17,231.74,229.515,230.85
2006-12-18,230.48,230.85,229.45,229.94
2006-12-19,229.95,232.64,229.67,232.56
2006-12-20,232.595,233.21,232.4,232.53
2006-12-21,232.52,232.97,231.57,232.01
2006-12-22,232.0,232.93,231.99,232.68
2006-12-25,232.66,234.57,232.33,232.81
2006-12-26,232.8,233.07,232.53,232.92
2006-12-27,232.9,232.94,231.56,232.33
2006-12-28,232.38,233.59,232.18,233.26
2006-12-29,233.25,233.84,232.81,233.15
2007-01-01,233.15,233.63,232.3,233.45
2007-01-02,233.45,234.55,232.94,234.5
2007-01-03,234.47,234.78,232.66,232.95
2007-01-04,232.91,233.135,230.785,230.84
2007-01-05,230.82,230.86,228.7,229.14
2007-01-08,228.87,230.41,228.03,230.28
2007-01-09,230.28,231.87,230.28,231.27
2007-01-10,231.34,231.75,230.74,230.9
2007-01-11,230.91,234.79,230.87,233.94
2007-01-12,233.91,235.95,233.89,235.63
2007-01-15,235.64,236.94,235.0,236.55
2007-01-16,236.555,237.26,236.3,236.84
2007-01-17,236.86,237.87,236.63,237.64
2007-01-18,237.635,239.92,237.51,239.38
2007-01-19,239.395,239.8,239.0,239.51
2007-01-22,239.36,240.61,239.36,240.4
2007-01-23,240.425,241.43,240.39,241.19
2007-01-24,241.19,241.31,237.47,237.85
2007-01-25,237.86,238.97,236.41,238.96
2007-01-26,238.93,239.025,237.57,238.18
2007-01-29,238.24,239.065,238.08,238.71
2007-01-30,238.71,240.01,238.28,238.75
2007-01-31,238.73,238.81,236.7,237.085
2007-02-01,237.05,237.75,236.56,237.56
2007-02-02,237.57,238.69,237.3,237.93
2007-02-05,237.79,237.93,235.41,235.7
2007-02-06,235.62,237.21,235.36,236.58
2007-02-07,236.59,237.96,236.46,237.71
2007-02-08,237.7,238.79,236.88,237.24
2007-02-09,237.24,242.41,236.26,240.77
2007-02-12,238.02,238.49,236.65,237.07
2007-02-13,237.05,237.16,235.42,235.92
2007-02-14,235.92,237.13,235.64,236.31
2007-02-15,236.35,236.35,232.51,232.95
2007-02-16,232.96,233.44,232.17,232.55
2007-02-19,233.06,233.81,232.14,233.48
2007-02-20,233.44,235.12,233.39,234.78
2007-02-21,234.79,236.37,233.87,236.28
2007-02-22,236.275,237.97,235.72,237.64
2007-02-23,237.64,238.12,237.39,237.63
2007-02-26,237.57,237.58,236.28,236.9
2007-02-27,236.87,236.88,230.82,231.74
2007-02-28,231.75,233.32,230.96,233.15
2007-03-01,233.11,233.28,229.57,230.44
2007-03-02,230.41,230.56,226.27,227.61
2007-03-05,224.53,224.53,221.07,221.99
2007-03-06,221.95,226.2,221.95,225.94
2007-03-07,225.94,226.07,222.92,223.225
2007-03-08,223.34,226.7,223.0,226.02
2007-03-09,226.05,228.78,226.05,228.52
2007-03-12,229.0,229.59,225.96,227.18
2007-03-13,227.15,227.42,223.38,223.72
2007-03-14,223.785,227.48,222.65,227.3
2007-03-15,227.27,227.945,226.24,227.105
2007-03-16,227.06,227.73,224.65,226.72
2007-03-19,225.95,229.075,225.95,228.88
2007-03-20,228.92,230.66,228.68,229.91
2007-03-21,229.92,231.48,229.87,231.075
2007-03-22,231.06,232.21,230.68,232.01
2007-03-23,232.02,232.27,230.81,231.61
2007-03-25,231.33,232.75,230.866,232.71
2007-03-26,232.689,232.99,231.39,231.57
2007-03-27,231.55,231.9,228.82,229.29
2007-03-28,229.28,231.73,229.17,231.59
2007-03-29,231.59,232.19,230.65,231.8
2007-04-01,231.67,233.08,231.41,232.91
2007-04-02,232.88,235.08,232.865,234.41
2007-04-03,234.42,234.98,234.08,234.62
2007-04-04,234.63,234.81,233.53,233.89
2007-04-05,233.93,236.9,233.82,236.73
2007-04-08,234.43,234.52,233.72,233.88
2007-04-09,233.871,235.34,233.67,234.85
2007-04-10,234.84,236.24,234.77,235.7
2007-04-11,235.72,236.084,235.15,235.63
2007-04-12,235.64,236.99,234.78,236.46
2007-04-15,237.54,238.59,236.43,238.13
2007-04-16,238.19,239.4,237.24,238.75
2007-04-17,238.76,238.882,236.804,237.92
2007-04-18,237.955,238.08,235.32,236.92
2007-04-19,236.93,238.28,236.91,237.86
2007-04-22,238.08,238.27,236.42,237.226
2007-04-23,237.18,237.84,235.97,237.21
2007-04-24,237.25,237.88,236.94,237.56
2007-04-25,237.56,238.61,237.3,237.91
2007-04-26,237.96,239.31,237.33,238.72
2007-04-29,238.26,239.0,237.87,238.65
2007-04-30,238.65,239.77,238.65,239.352
2007-05-01,239.33,239.551,238.77,238.952
2007-05-02,238.93,239.52,238.91,239.25
2007-05-03,239.24,239.72,237.61,238.2
2007-05-06,239.27,239.572,239.12,239.277
2007-05-07,239.28,239.391,238.19,238.7
2007-05-08,238.7,239.5,238.09,239.41
2007-05-09,239.41,239.713,236.7,237.19
2007-05-10,237.23,238.37,236.53,238.15
2007-05-13,238.13,238.65,237.9,238.1
2007-05-14,238.13,238.96,237.74,238.69
2007-05-15,238.74,239.36,238.55,238.705
2007-05-16,238.71,239.592,238.58,239.48
2007-05-17,239.49,239.8,237.96,239.12
2007-05-20,239.23,239.56,239.03,239.44
2007-05-21,239.48,240.2,239.113,240.21
2007-05-22,240.16,241.83,240.09,241.34
2007-05-23,241.36,241.6,240.75,240.9
2007-05-24,240.868,241.7,239.71,241.43
2007-05-27,241.5,241.611,241.12,241.32
2007-05-28,241.35,241.52,240.51,240.71
2007-05-29,240.735,240.941,239.73,240.31
2007-05-30,240.33,241.18,239.92,241.027
2007-05-31,241.027,242.14,240.83,241.81
2007-06-03,241.9,242.58,241.63,242.4
2007-06-04,242.4,242.94,241.52,241.823
2007-06-05,241.848,242.25,240.94,241.07
2007-06-06,241.07,241.953,238.98,239.06
2007-06-07,239.071,240.08,237.81,239.48
2007-06-10,239.33,239.965,238.94,239.73
2007-06-11,239.741,240.825,239.58,240.15
2007-06-12,240.17,242.17,239.75,241.78
2007-06-13,241.78,242.345,241.7,242.12
2007-06-14,242.16,244.41,242.07,244.04
2007-06-17,244.11,245.412,243.88,245.32
2007-06-18,245.326,245.505,245.08,245.26
2007-06-19,245.24,246.57,244.729,245.9
2007-06-20,245.93,246.59,245.88,246.53
2007-06-21,246.58,248.01,246.48,247.98
2007-06-24,247.58,247.771,246.45,246.89
2007-06-25,246.91,247.02,245.32,245.89
2007-06-26,245.87,246.29,244.05,246.246
2007-06-27,246.285,246.726,245.34,246.57
2007-06-28,246.57,247.783,246.479,247.33
2007-07-01,247.21,247.57,246.04,246.61
2007-07-02,246.61,247.53,246.26,246.97
2007-07-03,247.0,247.44,246.54,247.29
2007-07-04,247.28,247.591,246.7,247.32
2007-07-05,247.32,248.18,247.06,247.98
2007-07-08,248.26,248.761,248.17,248.61
2007-07-09,248.601,248.65,245.19,245.9
2007-07-10,246.02,248.93,245.46,248.46
2007-07-11,248.48,248.73,247.68,248.31
2007-07-12,248.33,248.84,247.97,248.13
2007-07-15,248.27,248.62,247.88,248.055
2007-07-16,248.03,250.4,248.0,249.82
2007-07-17,249.82,250.485,249.58,250.287
2007-07-18,250.34,250.4,249.772,250.16
2007-07-19,250.12,251.076,248.63,249.36
2007-07-22,249.4,249.87,248.56,249.28
2007-07-23,249.26,249.39,247.31,247.716
2007-07-24,247.84,248.08,246.28,247.25
2007-07-25,247.27,247.682,241.54,242.55
2007-07-26,242.59,244.26,239.747,240.18
2007-07-29,239.36,241.721,239.05,241.64
2007-07-30,241.6,242.88,240.14,240.3
2007-07-31,240.26,242.12,237.694,241.75
2007-08-01,241.717,243.08,240.15,242.62
2007-08-02,242.67,242.9,240.33,241.03
2007-08-05,239.78,241.73,238.94,241.34
2007-08-06,241.31,241.43,238.78,240.23
2007-08-07,240.232,244.02,239.89,243.81
2007-08-08,243.809,244.0,238.95,239.269
2007-08-09,239.22,240.053,236.4,239.62
2007-08-12,239.4,239.617,236.54,237.85
2007-08-13,237.82,237.93,234.21,234.45
2007-08-14,234.46,234.68,230.84,231.1
2007-08-15,231.09,231.64,221.54,226.38
2007-08-16,226.46,228.78,219.74,226.32
2007-08-19,225.35,229.54,224.93,228.36
2007-08-20,228.32,228.91,225.6,226.02
2007-08-21,225.99,230.63,225.963,230.58
2007-08-22,230.69,234.79,230.45,232.38
2007-08-23,232.35,234.85,230.864,234.64
2007-08-26,235.18,235.49,231.75,232.12
2007-08-27,232.18,232.69,228.21,228.72
2007-08-28,228.7,234.52,227.45,233.61
2007-08-29,233.605,233.98,231.29,233.48
2007-08-30,233.53,235.41,232.85,233.58
2007-09-02,233.72,234.44,233.05,233.57
2007-09-03,233.58,234.39,231.98,234.09
2007-09-04,234.041,234.71,231.96,232.56
2007-09-05,232.54,233.94,231.89,233.64
2007-09-06,233.64,233.79,229.2,230.0
2007-09-10,230.18,232.5,229.68,232.27
2007-09-11,232.2,232.27,231.1,231.57
2007-09-12,231.56,234.762,231.09,231.13
2007-09-13,231.176,233.22,230.26,231.55
2007-09-16,231.01,231.655,228.94,229.3
2007-09-17,229.31,234.18,228.23,233.325
2007-09-18,233.32,233.78,231.2,232.04
2007-09-19,232.05,232.19,229.61,230.45
2007-09-20,230.497,233.61,230.41,233.12
2007-09-23,233.075,233.48,231.788,232.11
2007-09-24,232.07,232.26,229.79,231.5
2007-09-25,231.53,233.21,231.23,232.66
2007-09-26,232.67,234.45,232.45,234.13
2007-09-27,234.08,235.24,232.48,235.24
2007-09-30,234.9,236.98,234.72,236.68
2007-10-01,236.66,236.72,234.95,236.02
2007-10-02,236.0,237.84,235.9,236.92
2007-10-03,236.88,237.78,236.22,237.32
2007-10-04,237.36,239.06,236.72,238.48
2007-10-07,238.78,239.68,238.57,238.76
2007-10-08,238.802,239.07,237.09,238.75
2007-10-09,238.77,240.37,238.667,239.15
2007-10-10,239.18,239.8,237.79,238.76
2007-10-11,238.7,239.74,237.47,239.31
2007-10-14,239.21,240.66,238.95,239.65
2007-10-15,239.63,239.93,236.69,237.66
2007-10-16,237.67,238.66,235.948,237.59
2007-10-17,237.58,238.04,235.94,235.98
2007-10-18,236.003,236.91,234.83,235.05
2007-10-21,233.1,234.4,230.46,232.55
2007-10-22,232.6,235.751,232.4,235.46
2007-10-23,235.45,235.65,232.86,234.02
2007-10-24,234.03,235.073,233.09,233.72
2007-10-25,233.73,235.33,233.7,234.51
2007-10-29,234.5,236.69,234.37,236.38
2007-10-30,236.37,237.62,235.27,237.32
2007-10-31,237.32,240.12,237.04,239.96
2007-11-01,239.97,241.34,237.64,237.8
2007-11-02,237.95,240.29,237.72,239.72
2007-11-05,239.15,239.62,237.16,237.86
2007-11-06,237.88,239.57,237.83,239.4
2007-11-07,239.43,239.625,235.51,236.42
2007-11-08,236.42,238.74,236.13,237.56
2007-11-09,237.57,238.02,231.1,231.49
2007-11-12,230.68,231.02,224.302,225.16
2007-11-13,225.23,230.74,225.03,230.58
2007-11-14,230.6,232.316,227.883,228.42
2007-11-15,228.41,229.64,225.11,225.82
2007-11-16,225.826,228.27,224.082,227.51
2007-11-19,227.63,228.27,224.6,224.86
2007-11-20,224.85,228.134,224.39,226.65
2007-11-21,226.65,226.82,222.53,223.48
2007-11-22,223.44,225.43,223.22,223.73
2007-11-23,223.73,224.72,221.41,221.41
2007-11-27,222.19,225.74,222.1,224.94
2007-11-28,224.96,229.32,223.73,228.56
2007-11-29,228.585,229.07,225.81,226.41
2007-11-30,226.4,229.229,226.4,229.03
2007-12-03,228.23,228.38,226.62,227.91
2007-12-04,227.98,228.05,225.59,226.13
2007-12-05,226.13,227.26,223.72,224.81
2007-12-06,224.76,226.025,224.05,225.86
2007-12-07,225.88,226.992,224.87,226.46
2007-12-10,226.9,228.81,226.51,228.53
2007-12-11,228.54,229.79,224.81,225.67
2007-12-12,225.63,230.273,225.58,229.03
2007-12-13,229.01,229.7,227.54,229.39
2007-12-14,229.36,229.89,228.21,228.39
2007-12-17,228.53,229.04,227.45,228.09
2007-12-19,228.52,228.541,225.97,226.085
2007-12-20,226.103,226.433,223.57,224.49
2007-12-21,224.47,226.61,224.35,226.46
2007-12-24,226.26,226.416,225.68,225.77
2007-12-25,225.83,226.55,225.08,225.75
2007-12-26,225.74,226.85,225.5,226.6
2007-12-27,226.58,228.3,226.54,227.06
2007-12-28,227.05,227.51,223.63,223.65
2007-12-31,224.3,224.869,221.0,221.62
2008-01-01,221.62,222.74,221.12,222.17
2008-01-02,222.18,222.22,216.45,216.5
2008-01-03,216.48,217.577,213.65,216.13
2008-01-04,216.14,216.75,213.65,214.41
2008-01-07,214.04,216.14,214.04,214.82
2008-01-08,214.82,217.26,214.56,214.84
2008-01-09,214.85,216.38,213.83,215.02
2008-01-10,215.03,215.94,213.61,214.97
2008-01-11,215.02,215.08,212.13,213.71
2008-01-14,213.28,213.38,210.75,211.51
2008-01-15,211.5,211.99,208.77,208.947
2008-01-16,208.96,211.87,207.04,210.64
2008-01-17,210.66,212.35,209.57,209.59
2008-01-18,209.63,211.456,208.18,208.7
2008-01-22,208.38,209.98,204.82,209.89
2008-01-23,209.91,210.36,204.793,208.837
2008-01-24,208.86,211.96,207.12,211.93
2008-01-25,211.93,213.98,211.15,211.49
2008-01-28,212.0,212.61,209.44,212.28
2008-01-29,212.35,213.2,210.933,212.94
2008-01-30,212.95,213.62,210.49,210.7
2008-01-31,210.68,212.43,210.04,211.42
2008-02-01,211.55,212.26,208.98,209.41
2008-02-04,209.41,211.7,209.41,210.66
2008-02-05,210.67,212.02,209.0,209.28
2008-02-06,209.22,209.6,207.94,208.49
2008-02-07,208.53,209.32,205.94,208.42
2008-02-08,208.37,209.8,208.23,208.87
2008-02-11,209.14,209.26,206.84,208.25
2008-02-12,208.28,210.93,207.94,210.37
2008-02-13,210.38,212.73,209.39,212.42
2008-02-14,212.42,213.72,211.92,212.28
2008-02-15,212.24,213.24,210.52,211.18
2008-02-18,211.11,211.74,210.63,211.0
2008-02-19,210.94,211.04,208.83,210.22
2008-02-20,210.24,210.86,209.12,209.82
2008-02-21,209.85,211.84,209.71,210.88
2008-02-22,210.9,211.43,210.08,210.78
2008-02-25,211.29,212.78,210.58,212.41
2008-02-26,212.41,213.42,211.81,213.39
2008-02-27,213.31,213.31,210.65,210.94
2008-02-28,210.96,211.2,208.48,208.76
2008-02-29,208.7,208.79,205.94,206.4
2008-03-03,204.4,205.74,203.54,205.38
2008-03-04,205.35,205.65,203.76,205.22
2008-03-05,205.25,207.65,204.46,206.95
2008-03-06,206.9,207.57,205.86,206.32
2008-03-07,206.32,207.83,204.95,206.57
2008-03-10,206.47,206.78,203.67,203.71
2008-03-11,203.66,207.68,203.66,207.1
2008-03-12,207.16,207.89,205.02,205.67
2008-03-13,205.73,206.09,203.01,204.56
2008-03-14,204.58,205.1,199.11,199.23
2008-03-17,198.15,198.15,192.63,193.9
2008-03-18,193.8,201.72,193.56,200.43
2008-03-19,200.42,201.12,195.46,195.57
2008-03-20,195.62,198.26,195.07,197.15
2008-03-21,197.18,200.87,196.82,200.87
2008-03-24,197.09,200.34,197.09,200.23
2008-03-25,200.14,200.82,199.02,200.35
2008-03-26,200.32,200.88,197.58,199.04
2008-03-27,199.03,201.64,197.79,199.726
2008-03-28,199.76,200.42,197.09,197.09
2008-03-30,197.18,199.84,197.06,198.06
2008-04-01,201.04,203.98,200.87,203.28
2008-04-02,203.3,204.54,202.78,204.04
2008-04-03,204.01,204.971,202.1,202.19
2008-04-06,202.56,204.44,202.38,203.63
2008-04-07,203.63,204.01,201.19,202.1
2008-04-08,202.09,202.51,200.55,200.93
2008-04-09,200.94,201.27,198.1,201.2
2008-04-10,201.27,201.83,198.45,199.51
2008-04-13,199.18,200.69,198.2,199.87
2008-04-14,199.86,200.23,198.49,199.68
2008-04-15,199.69,200.9,199.21,200.67
2008-04-16,200.71,204.34,200.59,203.96
2008-04-17,203.92,208.91,203.57,206.01
2008-04-20,207.941,208.08,204.03,204.59
2008-04-21,204.57,206.07,203.43,205.349
2008-04-22,205.364,205.96,204.11,204.666
2008-04-23,204.67,206.11,204.169,205.6
2008-04-24,205.6,207.544,205.42,207.03
2008-04-27,207.01,208.54,206.8,207.465
2008-04-28,207.44,207.56,203.606,204.6
2008-04-29,204.6,207.63,203.72,206.54
2008-05-01,206.52,208.967,206.32,207.48
2008-05-04,207.7,208.28,206.46,206.956
2008-05-05,206.94,207.165,205.565,206.52
2008-05-06,206.61,206.8,204.29,204.56
2008-05-07,204.52,204.71,202.451,203.122
2008-05-08,203.13,203.23,199.88,200.85
2008-05-11,200.73,203.7,200.207,202.88
2008-05-12,202.88,204.15,201.56,203.61
2008-05-13,203.651,204.903,203.4,204.48
2008-05-14,204.46,204.79,203.17,204.056
2008-05-15,204.06,204.31,202.63,203.79
2008-05-18,203.64,204.05,202.95,203.48
2008-05-19,203.47,204.677,202.71,203.78
2008-05-20,203.79,203.96,202.64,203.08
2008-05-21,203.12,206.503,202.68,206.0
2008-05-22,205.98,206.21,204.2,204.48
2008-05-25,204.604,205.13,204.248,204.799
2008-05-26,204.77,206.141,204.65,205.82
2008-05-27,205.79,207.64,205.24,207.3
2008-05-28,207.29,208.907,206.87,208.392
2008-05-29,208.38,209.28,207.703,209.0
2008-06-01,208.11,208.24,204.71,205.322
2008-06-02,205.351,207.04,204.0,206.276
2008-06-03,206.25,206.541,204.53,205.581
2008-06-04,205.6,207.511,205.52,207.38
2008-06-05,207.36,208.015,206.33,206.72
2008-06-08,206.21,210.09,206.21,209.85
2008-06-09,209.82,210.68,208.63,209.65
2008-06-10,209.66,210.6,209.41,209.97
2008-06-11,210.0,210.26,209.54,209.9
2008-06-12,209.876,210.84,209.72,210.39
2008-06-15,210.91,212.745,210.79,212.423
2008-06-16,212.432,212.55,210.61,211.29
2008-06-17,211.29,211.49,210.517,211.175
2008-06-18,211.22,213.19,210.85,212.81
2008-06-19,212.81,213.07,211.736,212.86
2008-06-22,212.04,212.11,211.135,211.92
2008-06-23,211.9,212.84,211.685,212.324
2008-06-24,212.32,213.15,212.13,212.81
2008-06-25,212.81,213.857,211.91,212.52
2008-06-26,212.542,212.96,210.58,211.56
2008-06-29,211.95,212.29,209.51,211.496
2008-07-01,211.42,211.97,210.83,211.01
2008-07-02,211.06,211.9,210.65,211.635
2008-07-03,211.66,212.021,211.26,211.59
2008-07-06,211.59,212.38,211.14,211.749
2008-07-07,211.721,211.77,210.25,211.47
2008-07-08,211.448,212.29,211.04,211.78
2008-07-09,211.76,212.085,211.24,211.71
2008-07-10,211.71,212.098,210.238,211.22
2008-07-13,211.497,212.187,211.08,211.765
2008-07-14,211.767,211.889,209.05,209.97
2008-07-15,209.96,210.273,208.0,210.179
2008-07-16,210.171,213.49,209.68,212.17
2008-07-17,212.173,213.81,211.58,213.71
2008-07-20,213.2,213.73,212.205,213.13
2008-07-21,213.14,213.79,212.87,213.62
2008-07-22,213.63,215.801,213.45,215.48
2008-07-23,215.51,215.609,212.79,213.362
2008-07-24,213.371,215.15,211.64,214.14
2008-07-27,214.42,214.818,213.67,214.271
2008-07-28,214.28,214.78,213.73,214.049
2008-07-29,214.04,214.316,213.24,214.177
2008-07-30,214.15,214.51,213.39,213.777
2008-07-31,213.571,213.8,212.06,212.35
2008-08-03,212.395,212.847,212.06,212.18
2008-08-04,212.178,212.18,210.59,211.78
2008-08-05,211.794,213.87,211.58,213.2
2008-08-06,213.23,213.69,212.39,212.47
2008-08-07,212.432,212.64,210.71,211.21
2008-08-10,209.98,211.502,209.98,210.53
2008-08-11,210.503,210.54,206.89,207.1
2008-08-12,207.1,207.23,202.5,203.78
2008-08-13,203.87,205.81,203.538,204.84
2008-08-14,204.88,206.432,204.407,206.08
2008-08-17,205.758,206.15,205.03,205.32
2008-08-18,205.3,205.3,203.93,204.81
2008-08-19,204.803,205.11,204.12,204.34
2008-08-20,204.32,204.597,201.79,203.44
2008-08-21,203.403,204.537,202.788,204.11
2008-08-24,203.398,203.684,201.72,202.07
2008-08-25,202.05,202.13,200.894,201.55
2008-08-26,201.557,202.162,200.52,201.02
2008-08-27,201.03,201.07,199.83,200.18
2008-08-28,200.204,200.3,197.03,197.03
2008-08-31,196.29,196.81,192.8,193.499
2008-09-01,193.49,194.77,192.897,193.58
2008-09-02,193.55,194.05,191.96,192.07
2008-09-03,192.08,193.47,186.26,187.89
2008-09-04,187.89,190.43,186.395,190.25
2008-09-07,193.528,195.56,188.52,190.477
2008-09-08,190.46,190.908,187.55,189.021
2008-09-09,189.01,189.93,187.48,188.8
2008-09-10,188.8,188.92,185.95,187.74
2008-09-11,187.832,193.68,187.81,193.6
2008-09-14,191.05,191.938,187.323,187.13
2008-09-15,187.11,189.856,184.528,188.164
2008-09-16,188.44,191.79,186.92,189.332
2008-09-17,189.314,192.04,189.093,191.62
2008-09-18,191.481,197.014,191.39,196.17
2008-09-21,195.57,196.98,194.42,196.06
2008-09-22,196.07,196.54,194.96,196.16
2008-09-23,196.13,197.398,195.327,196.14
2008-09-24,196.13,197.11,195.32,195.648
2008-09-25,195.65,195.86,193.25,195.6
2008-09-28,194.76,195.412,186.63,187.026
2008-09-29,187.0,190.84,186.8,188.91
2008-09-30,189.02,189.633,186.035,187.512
2008-10-01,187.521,187.98,184.807,185.56
2008-10-02,185.489,188.38,184.74,186.31
2008-10-05,185.442,185.633,174.11,177.639
2008-10-06,177.691,181.82,176.21,177.096
2008-10-07,177.13,178.005,170.91,171.8
2008-10-08,171.795,176.32,169.779,170.01
2008-10-09,169.91,173.93,166.09,172.95
2008-10-12,172.54,178.19,168.74,178.36
2008-10-13,178.4,181.28,176.905,177.56
2008-10-14,177.43,178.67,170.44,171.362
2008-10-15,171.305,176.23,170.71,175.562
2008-10-16,175.611,176.5,173.92,175.62
2008-10-19,175.51,179.088,173.66,174.65
2008-10-20,174.67,175.52,166.9,167.255
2008-10-21,167.319,167.518,157.82,158.534
2008-10-22,158.47,160.427,154.54,158.097
2008-10-23,158.167,158.7,139.1,149.76
2008-10-27,148.68,149.57,141.11,144.78
2008-10-28,144.96,159.38,142.869,158.0
2008-10-29,158.032,160.74,153.34,159.628
2008-10-30,159.62,164.836,158.25,161.624
2008-10-31,161.69,161.69,155.74,157.79
2008-11-03,158.761,163.23,155.731,156.05
2008-11-04,156.072,161.72,153.741,158.93
2008-11-05,158.94,160.72,155.32,155.56
2008-11-06,155.571,157.54,151.443,151.51
2008-11-07,151.52,156.07,150.5,153.63
2008-11-10,156.207,157.45,152.1,153.12
2008-11-11,153.16,154.221,149.156,149.61
2008-11-12,149.732,151.66,140.29,141.206
2008-11-13,141.52,146.21,139.02,145.37
2008-11-14,145.39,145.93,141.06,143.15
2008-11-17,141.06,146.39,140.916,144.51
2008-11-18,144.52,146.47,143.68,144.66
2008-11-19,144.629,147.71,142.873,143.805
2008-11-20,143.771,143.78,137.69,138.597
2008-11-21,138.454,143.39,138.34,143.01
2008-11-24,143.15,147.826,141.1,146.7
2008-11-25,146.69,148.471,143.83,147.18
2008-11-26,147.218,147.218,144.76,146.56
2008-11-27,146.585,147.797,145.9,146.928
2008-11-28,146.903,147.5,145.6,146.91
2008-12-01,146.24,146.416,138.124,138.55
2008-12-02,138.54,140.786,137.29,138.74
2008-12-03,138.81,139.52,136.35,137.641
2008-12-04,137.56,137.948,134.34,135.71
2008-12-05,135.71,137.35,133.413,136.36
2008-12-08,136.35,140.68,136.33,138.17
2008-12-09,138.204,138.45,135.46,136.172
2008-12-10,136.17,138.18,136.16,137.36
2008-12-11,137.351,138.58,135.848,137.47
2008-12-12,137.41,138.08,133.337,136.04
2008-12-15,135.989,139.1,135.45,138.41
2008-12-16,138.39,139.0,136.948,138.15
2008-12-17,138.11,139.025,135.016,135.369
2008-12-18,135.4,137.64,133.67,134.726
2008-12-19,134.679,135.768,132.306,133.57
2008-12-22,133.974,134.66,132.1,133.638
2008-12-23,133.62,134.31,132.9,133.927
2008-12-24,133.941,134.056,132.7,133.23
2008-12-25,133.22,137.27,132.11,133.407
2008-12-26,133.429,133.79,132.21,132.72
2008-12-29,132.8,133.41,130.296,131.15
2008-12-30,131.18,131.783,129.88,130.565
2008-12-31,130.5,133.21,130.17,131.38
2009-01-01,131.38,134.563,131.32,133.502
2009-01-02,133.527,133.97,131.56,133.38
2009-01-05,133.64,137.53,132.92,137.14
2009-01-06,137.082,140.75,135.54,139.191
2009-01-07,139.194,141.38,138.01,139.719
2009-01-08,139.73,140.01,137.42,139.09
2009-01-09,139.099,139.6,136.55,136.9
2009-01-12,135.917,136.172,131.79,132.492
2009-01-13,132.497,132.497,128.84,129.706
2009-01-14,129.71,131.939,129.11,130.25
2009-01-15,130.252,131.99,129.17,131.92
2009-01-16,131.94,135.58,131.779,133.87
2009-01-19,135.68,135.73,130.12,130.71
2009-01-20,130.669,130.669,124.242,124.61
2009-01-21,124.633,126.067,119.51,123.572
2009-01-22,123.554,124.7,121.25,123.68
2009-01-23,123.67,123.694,119.18,122.19
2009-01-26,120.6,125.06,120.226,124.64
2009-01-27,124.658,127.555,124.271,126.671
2009-01-28,126.711,129.49,125.65,128.64
2009-01-29,128.63,129.2,126.508,128.35
2009-01-30,128.34,130.94,126.69,130.94
2009-02-02,128.99,129.53,125.3,126.941
2009-02-03,126.9,129.424,126.76,129.003
2009-02-04,129.0,130.615,127.42,129.246
2009-02-05,129.283,135.03,128.63,133.326
2009-02-06,133.25,136.696,132.57,135.93
2009-02-09,136.345,137.16,133.717,135.623
2009-02-10,135.641,136.181,130.39,131.659
2009-02-11,131.67,131.691,128.878,129.56
2009-02-12,129.46,129.9,127.17,129.581
2009-02-13,129.54,133.8,129.35,131.9
2009-02-16,130.172,131.318,129.662,131.09
2009-02-17,131.04,132.137,129.695,131.376
2009-02-18,131.401,133.676,130.42,133.37
2009-02-19,133.38,136.22,132.89,134.049
2009-02-20,134.03,135.25,132.74,134.7
2009-02-23,134.26,139.003,133.86,136.38
2009-02-24,136.41,140.621,136.259,140.24
2009-02-25,140.23,141.6,137.77,138.37
2009-02-26,138.406,141.619,138.33,140.556
2009-02-27,140.6,140.6,136.91,139.61
2009-03-02,138.292,139.4,135.601,136.229
2009-03-03,136.247,138.579,136.05,138.188
2009-03-04,138.091,140.788,137.43,140.307
2009-03-05,140.26,141.435,138.159,138.634
2009-03-06,138.58,140.05,137.305,138.19
2009-03-09,138.7,139.276,135.97,136.4
